,city_duration_sec_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_mean_over_windows,city_steer_q25_std_over_windows,city_steer_q75_mean_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_std_over_windows,city_throttle_max_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_max_mean_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_brake_q75_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_abs_std_std_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_mean_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_n_samples_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_std_over_windows,highway_steer_q25_mean_over_windows,highway_steer_q25_std_over_windows,highway_steer_q75_mean_over_windows,highway_steer_q75_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_max_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_q75_mean_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_std_over_windows,highway_brake_max_std_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_mean_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_abs_std_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_neg_ratio_std_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_mean_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_steer_diff_std_std_over_windows,highway_throttle_diff_mean_mean_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
city_brake_q25_std_over_windows,-0.10051620254082351,0.11683475180460906,-0.28940109828746524,-0.26700972873018725,0.29210584466582995,-0.3142085579694175,-0.2262972460290977,-0.1719856905846834,0.05945951380635646,-0.24674797799138506,0.26358894139943095,-0.2472372679912401,-0.09512432479470483,0.11908010274364145,0.04956864359085604,-0.07230068414418633,-0.08483446801666661,0.15493753794124024,0.08135540542700388,0.8826364880739586,-0.5762928621584374,0.5331074172510509,-0.50956512922691,-0.8578887513993367,1.0,0.755441007405496,-0.1784318276060835,-0.018383252141165176,-0.2720785446955705,0.4420989796858465,-0.4021277599556798,-0.1097764166270217,0.023938219742715757,0.06051079964950324,0.14546131602353748,-0.06686282990625446,0.015320149931123107,0.18774096763238918,0.8909294256126163,0.11648833151901668,-0.5055939076637678,0.637933895963876,0.45047083642425106,0.3719277174944942,-0.019606913650177468,0.033769688279190045,-0.1681418873998056,-0.2722247090527201,-0.21324559918696973,-0.16203773124432086,0.0457195277447029,0.041761883610902974,-0.22940663127419866,0.6456204186549024,0.4265764533695506,0.47972648950956903,0.42493150397983626,0.06275863889852448,-0.14669384038823835,0.07506190245068964,0.3045156187878312,-0.13348143284295264,-0.07647925788587,0.03398369771700803,-0.10384491225625003,0.05627565621872716,0.036814820951087436,-0.4297440689816398,-0.3237975698669264,-0.2604367632154295,0.1191376100157601,0.10239910106103944,-0.11114051063757122,0.06872022078948758,0.35441096523343574,-0.14737319331027604,0.2335218878643205,0.07250374093605665,-0.3806136077510392,0.2303661963479691,0.32620163887923537,-0.07128923626802484,0.29383227971687004,-0.12851318489724817,-0.014535572678373323,-0.19893482895654793,0.13653199715352562,0.0781541774596886,0.2770294623059328,-0.2116992135485791,-0.3002635968951701,0.011814048027891263,0.24405765908511753,-0.3415318256290035,-0.2922407995785093,-0.4165133474390604,-0.02177129235979325,0.24687032061339262,-0.13571348190404675,0.38335695532610775,-0.3418462982272849,-0.1931581383513993,0.027579896440030987,-0.3790425839354968,-0.19219648170070047,-0.17917952258594655,-0.03927548748636905,0.3166864934560655,-0.3238973768927974,-0.20973725650950623,0.1285548136002649,-0.09124058512470061,-0.16703286106279666,0.017926292355594828
city_brake_q75_std_over_windows,0.06581314545841316,-0.01677959950654428,-0.18087169138001868,0.011946181853231425,0.009402784728746762,-0.24215229004391808,-0.2765999125853847,-0.13895573602536285,-0.07285043890740527,-0.11081838383062978,0.10808700909959623,-0.1664478359517424,-0.042887639266079004,0.058639235038773094,-0.012610699715287122,-0.049101551761090816,-0.1358683772144331,0.11765447690726485,0.17870170493014811,0.6509754024035228,-0.4196095086443615,0.33714243176568215,-0.7242570509886664,-0.7445972623203647,0.755441007405496,1.0,-0.20637690339524836,-0.0897785523316193,-0.05419277082641634,0.3050277897972845,-0.13080075160353663,-0.09585254399051886,-0.03673348830869045,0.06875724243683773,0.2966153348558653,-0.06247050241897681,-0.03418459372362829,0.13524134236312343,0.7884886163898189,0.07567394359122125,-0.47682086611675983,0.7417320881743075,0.27792128841796476,0.06110922851311564,0.011330899061948334,-0.17458415322526097,-0.21168973948917233,-0.3095805592391726,-0.2922521469542628,-0.3140262776258704,-0.2531940063910513,-0.10557190192835288,-0.22967255971615347,0.6274329379849866,0.20433255256736899,0.3067312983552899,0.1569098929955393,0.1318437902059111,-0.11472698058644326,0.07163075903498017,0.26085054647010847,-0.13242753883687144,0.021070695243388962,-0.026506020541536515,0.005174082734532687,0.05375135158116368,0.09002722195189325,-0.22742924725317007,-0.08401758307895334,-0.25045146496743453,0.09348140049499541,-0.013831547073813585,-0.013137293713899293,-0.0228650988012709,0.31874821311016266,-0.13448513293021266,0.11647645215720279,-0.04800817227177488,-0.18628581060845076,0.11765127829225137,0.32048139452082475,-0.10933515210452902,0.31949371805916865,-0.05753520920175932,0.06255890617886539,-0.07831810361135481,0.09358355204724884,0.13515826712032158,0.030860580187768136,-0.13363828117518473,-0.11732232093041145,-0.22515723237615018,0.3116748583728323,-0.21911143691161344,-0.3717732618447019,-0.42853591517179457,0.008096725739543448,0.1480128408393839,-0.2327083409239872,0.1425600730079245,-0.19602263616410132,-0.05132570177681817,0.051455302101592854,-0.5725628728065676,-0.06722559161573134,-0.18465888686119936,0.02901364401465846,0.3099792086815694,-0.20286279683973216,-0.16818956161125345,0.1892525213059086,-0.14120928177875702,-0.20505786282710353,-0.09283656192987826
city_steer_abs_std_mean_over_windows,0.2615553872040321,-0.23193231765697048,0.7464696192770567,0.1741731182714373,-0.16880891563361058,0.8665363061987836,0.6949731232843722,0.5646140855823794,0.1947991046270325,0.1756553226019696,0.01289824617652966,0.726866693136936,0.6077480034483178,-0.22961692695961855,-0.14329124859556455,-0.021548610913593374,0.02894579663509477,-0.11355690924283911,-0.09255179141790006,-0.1468108074776867,-0.06986818070124104,-0.052803360397712676,0.38399925581904715,0.33630590930239296,-0.1784318276060835,-0.20637690339524836,1.0,0.6803844901149056,0.35645015169084254,-0.471378078974574,-0.2917270051384877,0.04912504707274418,-0.07444294159744859,0.03657769438446293,-0.17953249598709298,0.03149600364821622,-0.044673571348858035,-0.19152351903780906,-0.12117177261483207,0.06333168064246635,0.19106075647117474,-0.17723426844943274,0.004814603655265661,0.08623655665800085,-0.1736644821407855,0.3752753951689692,0.5683707124925075,0.41231744149605093,0.5150519895108844,0.16278749862627426,0.06728800263894667,0.10611693448508466,-0.12656224163429736,-0.06979295258877756,0.07313640288747314,-0.02054381941901245,0.13866948110620625,-0.1788023984945054,0.4987926328060387,-0.010700871352842513,-0.05807274238863871,0.1388954222009171,0.2041379110615453,-0.012464798700178449,0.10261459913530288,-0.023166018286772172,-0.03442745206920438,-0.0017620625735059645,0.10912222613251572,0.15012861348012632,0.11904667284045711,0.28337275420051,-0.22881807239155433,0.1997019460235045,-0.40826329902727204,-0.0033654981563852656,-0.06019949560979186,0.1784767378085852,0.013265002586988676,-0.3565484031673444,-0.32899323822355725,0.12416994756640241,-0.2234411302046938,-0.0480672210399861,0.029177745275479876,0.2037555591349798,0.10147209560851073,0.09729604853478847,0.06672130004444328,-0.128412715490191,-0.10423001698275694,-0.0775852340352319,-0.04782105837464851,0.30935956649373936,-0.046346608788987734,0.3557735848844976,0.25392273079359795,-0.3839873900484022,-0.2142576508059523,0.01362080047869842,-0.08440665742364882,-0.023187102541637156,-0.0033818285102191416,-0.02795996502524378,0.2782415204086731,-0.042925441613126704,0.081638727839636,-0.019564942054943607,0.04437201006669795,0.10273774228487835,-0.056170501031626255,-0.11601621805268165,0.045950103110044,0.10170407143670236
city_steer_abs_std_std_over_windows,0.2570758917323432,-0.14085895409380383,0.5676936953161527,-0.0009763420713268901,0.260005983979356,0.5238917781566971,0.7416842848584139,0.611059047269687,0.15852175423670872,0.0690479162737269,0.22015632372990224,0.5868255774281698,0.6370536049510805,-0.3075465358135246,-0.16343467095730102,-0.10732276786871628,0.04887858059228232,-0.25030096498090687,0.05798923800291066,-0.012279200128791764,-0.051029008113093764,0.029268597162339614,0.20808536052758012,0.07567216924163203,-0.018383252141165176,-0.0897785523316193,0.6803844901149056,1.0,0.21047940935063258,-0.3589313726830415,-0.15742000102874665,-0.19514332862867667,-0.13777034922139422,0.2950959232670197,-0.2739768561978791,0.18284427053822166,-0.2674425297392259,-0.22522440932883842,-0.010859141597491542,0.17549662505821403,-0.08992482923655677,0.13110648018259558,0.07939448245884928,0.43105688817157367,-0.2480573258685196,0.31118942600028315,0.05082450276195916,0.06576198890176159,0.11992639126059877,0.1835927467704603,-0.27472930761897496,-0.25624722812500567,-0.11678974245234552,0.17973561977464347,-0.09157891337213252,-0.22849494084774602,0.022611600145924768,-0.19457276504514517,0.5802651519380827,-0.09939816475792682,0.1975293920969634,0.11421367587448898,-0.0351499889723728,-0.17584517030106844,0.4465766414616513,-0.09958152456390704,0.008602826878947157,-0.09855919983193429,-0.08964865864707569,0.18025643751614398,0.1610059533069577,0.24633733650769088,-0.30691133044393326,0.44788851717623906,-0.4150228039213087,-0.1897639154323121,-0.2588692670033366,-0.09773884647748694,-0.14987422040354695,-0.2647503287074719,-0.28875851228839783,0.40956613665348635,-0.3966393493339536,-0.08573925000419803,0.25262620132450136,0.1427097525565701,0.009626311232033027,-0.010274172671589456,0.228946239696497,-0.2999072078189735,-0.24272359707461533,-0.12002915812560203,-0.008742494778671596,0.15513035038793827,-0.16043411178047584,0.27175457230331096,0.30507224410961215,-0.34564338274572337,-0.32324620007668425,0.2610793471947896,-0.18757467762686783,-0.14722004175154405,-0.06980440561352426,0.05914385317683379,0.2001503610212049,-0.39875462976532366,-0.30953973634623694,-0.06261017141751671,-0.21155897805609833,-0.14314581220244335,0.07762612413444711,-0.20862713234998614,-0.10784929814060572,-0.13228989897080304
city_steer_pos_ratio_mean_over_windows,0.21750257177353774,-0.044210192457729953,0.7454688001195292,0.4415929330302082,-0.5012877124474416,0.599300513740811,0.25063285405012903,0.7114884890150992,-0.08325434789525349,0.7197772308412775,-0.4280195790017564,0.557054289212769,0.16484563228206497,-0.07603665369433396,-0.18552493962587333,-0.3662689138889648,-0.09707419058038484,0.06275133217721891,-0.02704005527118428,-0.3930524497376176,-0.1640348207012425,-0.40956350260615226,-0.07038147557019152,0.32007320777204584,-0.2720785446955705,-0.05419277082641634,0.35645015169084254,0.21047940935063258,1.0,-0.6773100151198183,-0.178477740455199,0.591078740413172,0.46712839770379244,-0.14123881721768014,0.05851474341142567,-0.24445023294331994,0.3047760041603707,-0.16429019346342874,-0.22419269277521423,0.19431965391303055,-0.03335511377250936,0.06421023508045337,0.15911989579258073,-0.19815754688373477,0.08678174862901092,-0.14897782464176618,0.3699574488723297,0.15212672684619724,0.5142821581382262,0.09459600784286294,-0.2372544634890692,0.10145183005513073,-0.1507072480993117,-0.006910974445869016,0.09397660529077549,-0.33898806991980374,-0.15765629134189565,0.041084560776682336,0.24932922120229395,0.42955566508626036,-0.1081190725211043,0.002759079278398333,0.19089936246150913,0.17578763197770633,-0.024028667199651698,0.5608849526161902,-0.020846947936336565,0.3664820088805903,0.4244069969585073,0.10823710562462929,-0.29193973531490847,-0.2821518857498458,0.2686369225535043,-0.37630601305075895,-0.1485162496122314,0.3988926731424738,0.09048604299195645,0.052161697528272766,0.25676551613837734,-0.05174746795918204,0.02685497812810269,-0.009999961352496017,-0.09345546487932568,-0.09946350467975737,-0.1287836178856278,0.33825929881431005,-0.5388491520883479,-0.13634658369086974,-0.032532316684185617,0.0963319528402645,0.3228841319460249,0.160227381826593,-0.5154701851258368,0.5766992976828705,0.33970466589704923,0.44780702789857174,-0.15414162666300799,-0.07955399517661221,-0.13622189352800004,-0.3379496814620036,0.12041293481252455,0.4081603913806029,-0.057370636250123196,-0.20681169978502273,0.1260342724987737,0.19799722053610222,0.2143740824241239,0.365276158865039,0.23529670196061322,0.20111781498361642,0.21691188362785785,-0.03541894356526747,0.4022206625381225,0.18123510025258285
city_steer_pos_ratio_std_over_windows,-0.36420575270309924,0.10586657347626878,-0.7045298228972078,-0.5099531827527382,0.4162890324580754,-0.7010983901862549,-0.4225492464115612,-0.5476136802546305,0.3796338571877797,-0.6090611685158388,0.3610291919848573,-0.4623563502719919,-0.093429864610346,0.23838860048281005,0.30337530793945067,0.30083742943334346,0.16897156599311428,-0.05501054585822035,0.022330472632379528,0.4512135296258777,-0.00017172943739565474,0.4088315052355099,-0.14883820626910613,-0.46928547313742824,0.4420989796858465,0.3050277897972845,-0.471378078974574,-0.3589313726830415,-0.6773100151198183,1.0,0.09320269680273258,-0.4871098114823957,-0.21877244369789398,0.0513609832318644,0.04781896518213517,0.27205656095890834,-0.2733241507311592,0.27512798033122154,0.29323106393906323,-0.023906745971659486,-0.2455157307315341,0.3213585672248624,-0.01078968288315309,0.3047649032671301,-0.07672187417589328,0.11050370913441984,-0.41212784286306636,-0.31636400647378415,-0.40265103411294534,-0.12831149792791324,0.29974850854660734,-0.066349076376431,-0.009377621424191903,0.03669514676601635,0.024854014425418538,0.42333722208946034,0.33387043280847667,0.09888772488263073,-0.10128761943840517,-0.16237576450888222,0.29851006040210737,-0.3850917271034667,-0.3549949347112486,-0.0009575273668418307,-0.12010991329042033,-0.2917435276831648,-0.07576495547532473,-0.41734781074047966,-0.2889559222059932,-0.14862015512690474,0.17553709704985787,-0.05312443351891939,0.0035723885060599146,0.25501045110195103,0.23182169251766857,-0.3204428777114773,-0.09060405698843657,-0.004465156261801735,-0.26567575414098765,0.18591668032377637,-0.014142298689372768,-0.20158788262634236,0.3242259989428894,-0.12580334815076194,-0.0778127147985295,-0.5780323434780898,0.3783887508020242,0.12303155898990797,-0.006943368979850332,0.16470903331531975,-0.321548565766476,-0.09160370071893235,0.31243207171026405,-0.3551193310124254,-0.3317821887040338,-0.5480548246733273,0.1353613944470175,0.0730390894147377,0.029113279499270894,0.250146100060285,-0.02282465988871411,-0.3192823239764241,-0.051716959376055326,0.23403371043326374,-0.33007422476873627,-0.18678843528166067,-0.2900678474536837,-0.16489363427418943,-0.19549891225663596,-0.20748594249666558,-0.2515162713227459,0.21855153952970235,-0.26008393575806316,-0.0719836498948902
city_steer_zero_ratio_std_over_windows,0.5041625652993778,-0.27903104009178703,-0.21777684052330418,-0.019724678477069435,-0.007069005137374322,-0.2553501411111049,-0.18731039218537526,-0.15202026954828682,0.06260125944035473,-0.2645086192881208,0.17033447108040808,-0.12756454808850273,-0.07746436366867371,-0.2521191388056781,-0.007151942141769211,0.33749647589668913,0.12669008813857746,-0.3901184404904524,0.010772789633619134,-0.23911721234179012,0.5609548778430378,-0.05861713563588332,0.23855742982863473,0.1575972365314641,-0.4021277599556798,-0.13080075160353663,-0.2917270051384877,-0.15742000102874665,-0.178477740455199,0.09320269680273258,1.0,-0.4002301911329029,-0.36890405941494736,0.30883197201011536,-0.016930695451073972,0.41171008806554116,-0.49503597403887084,-0.2512926295527699,-0.3000357264261961,-0.026695837958972103,0.2867707151356339,-0.18617099026342895,-0.5128969241703714,-0.14638125276006742,-0.08097013788088198,0.1090615662756429,-0.3593053294950906,-0.29417766065281903,-0.3640992410183131,-0.23856538583604467,-0.25907411135252323,-0.3974787335653403,0.03562889379234807,-0.4388121986326494,-0.5109334999241455,-0.14795453074562032,-0.33051884595967934,-0.14169912004699692,-0.07370889381928292,-0.2172405983765073,-0.03968906069844527,-0.11426905059955704,-0.06738033390148807,-0.18761506564087124,0.15005350345088136,-0.21000740240763616,0.01671572633605458,-0.21547507525368978,-0.25975745141260376,0.18247716889661159,0.22846979022447023,-0.15431725035959976,0.1087038359076442,-0.026553514004432347,0.14509218006824676,-0.22566937649505753,-0.09169954541128449,-0.11592327211266754,0.1906836250399794,0.12266850080112783,0.033766769838895004,-0.1405103348066917,0.03956643568995071,0.14187991350859208,0.1088750075784252,-0.19765040373498982,0.10714542858179422,0.26168445950157126,-0.17479022765587904,0.2278401839591017,-0.17750466531043466,-0.1314165104755438,0.0908397898417259,0.15364637856695487,-0.31508409394577575,-0.07217923399556815,-0.004876843517276723,-0.011925115736407825,0.47666558451572294,-0.25425585539493295,0.4062246440148893,-0.1704062428471132,0.3041025275345545,0.08388577683351899,-0.06640219398215624,-0.1612504150920678,-0.23505920394955387,-0.23748889009485036,-0.286593047811163,-0.3777300608031087,0.03267502697524699,-0.09055066432876699,-0.411593610703981,-0.2966447745775732
city_steer_signchange_rate_mean_over_windows,-0.018157868029166496,0.19728900277668113,0.1985719503578561,0.2572421966515247,-0.3296710472619173,0.2679235831968,0.006747662797294586,0.1047997517655405,-0.38883399777492467,0.4516432287611861,-0.3463830806751211,-0.016346173151430256,-0.3514129777634397,-0.05545160588669414,-0.23699530859596366,-0.3699141153892658,-0.20504735016871906,0.22801238418528316,-0.1476790480304298,-0.18865549527579736,-0.23263254554097074,-0.06894184962249995,-0.09769664228249929,0.19193424121812855,-0.1097764166270217,-0.09585254399051886,0.04912504707274418,-0.19514332862867667,0.591078740413172,-0.4871098114823957,-0.4002301911329029,1.0,0.8622918403600662,-0.31644842394191597,0.010111283404905335,-0.39038854415205115,0.47343575411317657,-0.2249117947191172,-0.20537613096633925,-0.07097267877719668,-0.05101172961936053,-0.06575507252378571,0.18830445478952398,-0.13503034721331422,0.409382397393005,-0.26751228002293775,0.39334092540897825,0.22787626271169462,0.4924155035889636,0.17118626678116625,-0.04430703661573693,0.27643178307740124,0.18966977283513536,-0.014508576524668134,0.2701462205638766,0.04029653415894678,0.08305664354095148,0.2886014661301787,-0.13056199620675416,0.46771702625598466,-0.22176692090048186,0.15834231261040999,0.4102698483341965,0.3198488934655719,-0.29606341189759317,0.5486871613021793,0.14636042353285403,0.46754429323233804,0.41665699133982603,-0.07478755491396996,-0.43491988040649804,-0.17035690786309846,0.22257042068763525,-0.5077287204343371,-0.15175568111302684,0.5430004378633556,0.32637097736839255,0.2350676111592455,0.145995907489433,-0.15668026646822558,0.12444486736153021,0.025466977426338855,-0.16062647617875048,0.04468162762520747,-0.09369882919111333,0.3989000950476191,-0.5126954360477199,-0.20360232940349568,0.030519522591696872,0.16796152480349924,0.4738238827077396,0.3635278763697909,-0.3619927635710858,0.31273881990758506,0.46690915476598327,0.4378773392992466,-0.2872845337237379,0.049958097992693976,-0.03356381463395752,-0.22063626630019703,-0.15562403266571606,0.3756441575847472,-0.24286964226578836,-0.10193635928951121,0.004856036113459522,0.490661737958174,0.5593896296241729,0.5634651209659207,0.32335514374722063,0.3240672953018485,0.18342892662955623,0.055119053030250664,0.5139023312010553,0.40488060908301143
city_steer_signchange_rate_std_over_windows,-0.1424793337102293,0.13586656877488945,0.09242368423633729,0.1535845350093485,-0.21008859630086948,0.09571595266743503,-0.03481353219427708,0.059813150003773304,-0.28610352473514034,0.32493587249316613,-0.23163596232924108,-0.02999940011915512,-0.24930669705740285,-0.04549552547694469,-0.19540672511045615,-0.22113946933475268,-0.07522212662985873,0.20866450820207808,-0.07986503324516728,-0.048063562027396825,-0.2614478530332242,0.05594795010893701,-0.20291870228128872,0.02460069326604343,0.023938219742715757,-0.03673348830869045,-0.07444294159744859,-0.13777034922139422,0.46712839770379244,-0.21877244369789398,-0.36890405941494736,0.8622918403600662,1.0,-0.25076297118149804,0.009257206890785071,-0.2613666622931546,0.347528413073383,-0.15929978348380922,-0.14122920187543536,-0.031196544439743228,-0.24182738029113499,0.1008685802410971,0.2497319972640022,0.13725533588643007,0.16563992088631002,-0.19934685989911533,0.15855394073127047,0.042355403664252195,0.3551280521360568,0.10620128962096731,-0.012621816208364896,0.11891632206985546,0.1526839392202858,0.0482859246012304,0.2556106448219038,0.08305865808862112,0.15031989310178795,0.2816258662368015,-0.08581999491419101,0.3543424899567081,-0.16644018333678126,0.1801582011418813,0.22979585624054005,0.23967822844769948,-0.18683045305831855,0.5123457703244599,0.25202971096150356,0.3397330714015257,0.2701551836760844,-0.23014533507670315,-0.3292593055058108,-0.07995055180448453,0.1444955797120964,-0.3776340438394666,-0.14929800559505155,0.42682898716462764,0.2335391699651917,0.1451808819216098,0.1347248223169367,-0.18116678225178023,0.08829997572036119,-0.005267962190628136,-0.06561517906172329,0.05979700563405592,-0.014538662251509541,0.34674299290026434,-0.36301634923765363,-0.11552497929173451,-0.03150621726031675,0.24559472904169105,0.3619784156727725,0.26595650431213125,-0.2562191200971346,0.17763566948403392,0.361536231348158,0.3277508835450468,-0.15953875700536801,-0.016957688714341123,-0.031362984155160055,-0.17200703815718535,-0.09939948576122219,0.28947479313958624,-0.2790416662343818,0.10153577577218972,-0.01834174065325556,0.30996992540922214,0.29052168603579254,0.7101657721082857,0.21516174604806237,0.1651024256861656,0.09135849160072035,0.08176024710152174,0.42493608401884064,0.33745774058678696
city_throttle_active_ratio_mean_over_windows,0.2951486434041489,-0.47203905439215593,0.032666681956032485,0.06081258550792897,0.18466842345361234,-0.09475667400417032,0.09467132014631073,0.04922746179005886,0.1771980126357996,-0.0912570365439421,0.16114402316704002,0.09702550542595187,0.3350460597498138,-0.7425447715115504,-0.43132677158880195,0.15726991894107908,0.14947622161408586,-0.7574209332729663,0.12327993254533125,0.12522689257451156,0.3629182860600835,0.21800913911648823,0.062111422697628364,-0.06593089772843193,0.06051079964950324,0.06875724243683773,0.03657769438446293,0.2950959232670197,-0.14123881721768014,0.0513609832318644,0.30883197201011536,-0.31644842394191597,-0.25076297118149804,1.0,-0.5516314669125874,0.49594832358554647,-0.7062187171705867,-0.4925849355551781,0.11888070807619303,-0.22141794062759262,0.26919096144276256,0.07004942113557858,-0.45670352528517705,0.11378328114723753,0.15238025455569112,0.1526949009087534,-0.47971771580457234,-0.5856692566189039,-0.4537650189822495,-0.5448594628495051,-0.4030525264846867,-0.6714182624700321,-0.050689347328118105,0.1878215872946181,-0.5084089153260393,-0.228835990017367,-0.3185095752830426,-0.12770769459304665,0.2302542778091194,-0.0778827496797257,0.35323604897958066,-0.16764717218940337,-0.1705065476408725,-0.23419327852632327,0.3769767776593644,-0.01767938731898902,0.20135922157429822,-0.39556915019318706,-0.24405648459953075,0.3083061396532858,0.666829747316737,0.3368753197611075,-0.3736483671187006,0.2983336397490273,0.11108735604798844,-0.5201535954766714,-0.1439636165631744,-0.04813683085320767,0.13389635429161317,0.118937997596491,-0.00997880248535517,-0.22827667472837673,0.12495116928829236,-0.055375776336732,0.1728613573961226,-0.07004681404661628,0.07712280616419477,0.39960991316208494,-0.14775375377795621,-0.05067451123703832,-0.5470022505208808,-0.48423065328477316,0.16879687869327661,0.22831765675419172,-0.49970027643380116,0.16894700247684355,0.2796355151405065,-0.021068606303767855,-0.15125967901770387,-0.07563498980902686,0.1883873499198237,-0.3487964212091589,0.37154206775265936,0.14328278539571562,-0.19248987660318798,-0.5495439614317263,-0.4123608014592289,-0.01488806471519994,-0.5940758398479554,-0.4193126391371995,-0.17371766906248762,-0.16950588990827276,-0.48801971544640227,-0.27631443180843623
