,city_n_samples_mean_over_windows,city_sampling_rate_hz_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_std_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_mean_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_brake_mean_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_abs_mean_mean_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_mean_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_steer_median_std_over_windows,highway_steer_q25_mean_over_windows,highway_steer_q75_mean_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_std_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_pos_ratio_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_mean_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_std_mean_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
city_brake_median_mean_over_windows,0.12221383631742067,0.11650103725262748,-0.18054834355181715,0.25331728141510207,0.14158209848990283,-0.2128311265663094,-0.018853135136217315,-0.25756628816789884,0.444302443894539,-0.2381863529501413,0.14091047927664638,0.050550468893319385,-0.25774059480661465,0.10665532020089949,-0.0799989620058947,0.1527835960662432,-0.1085590371646022,0.10396181470038295,-0.5781673936534028,-0.6425635550211658,-0.29580612822736524,0.0029804673058363928,-0.15141377238483625,1.0,-0.22706934752107782,-0.18532102958830027,0.2997708403118172,0.27182924654767554,-0.44285821867299124,0.21451436933057297,-0.08621088021604774,-0.05484822613172654,-0.2171394431401276,-0.09553456103066091,-0.2769587448808948,-0.03902085337581429,-0.13837831696808772,0.06913542297485581,0.5058766225888718,-0.6902179537619365,-0.07542008291520808,-0.055532640046709235,0.25404698814923715,-0.2469206069377642,0.11112087229271948,0.15090602972005224,0.13182765328328133,-0.05855014534836101,-0.6132025243879247,-0.12482813162664061,-0.8277460015027032,-0.2088027540345517,-0.045669717538241096,-0.006966595103503171,0.2650158371110547,0.23719316625042597,-0.3004793223331582,-0.08330346133185178,0.28140384470166474,0.11250508628184969,0.1798587406406828,0.16026390658812467,-0.02976281569711162,0.0575599361439699,-0.10534726015026497,0.08424677283372939,-0.1468087546255499,0.20027125780997454,-0.2858716311736942,0.06582840334757736,-0.03956905642023244,0.09763548415657114,-0.07145125901600231,0.011984947984186766,-0.008878370653713143,-0.1624275161769002,-0.06118544371675773,0.08144607611987775,0.07812716480934438,0.15886589394894474,0.17481279996764928,-0.28443827893308704,0.13428116694382325,-0.3538349537199633,0.1615338264271638,-0.6448553371652042,-0.19623041332765792,-0.09053295724076274,-0.14713605732439344,-0.02106725756212622,-0.09679223553550965,0.0783585095696208,-0.22012373210672148,0.056022457140108145,0.05398542143792952,-0.29180157479213503,-0.03624751339789092,0.0587570586600514,0.2355927588993533,-0.24232351945796457,-0.057815697348311886,0.11508459385590031,0.0685090507301907,0.016309334404585967,-0.09206230445798337,0.03972154714771904,-0.01804401502802706
city_brake_q25_std_over_windows,0.08541210009604798,-0.233761413867969,-0.0384682811932354,-0.2296744371327579,0.1774184941466214,-0.00572908518465922,-0.2504236799179246,0.04931316809300428,-0.1932695662868648,0.09042837287273973,0.18605374751259482,-0.027541324673667624,-0.17830325862082755,-0.17028816481067496,-0.01710985776129365,-0.1961974567332171,-0.07172722091152357,-0.26696814381525863,0.31913889397756257,0.6186266040738307,0.13594449830530703,-0.6113677736884052,-0.2001328199743513,-0.22706934752107782,1.0,-0.15940929865566986,-0.13961705693288368,-0.03241626805753683,-0.17079627406432996,0.017445907220339174,-0.006161643330963583,0.5374775369140533,0.15104123678077308,0.331501352596675,0.0035828252565936916,-0.8314245382082766,0.6500673382984893,0.05679355149898893,-0.4596242600226427,0.38171699596469,0.4437768250598154,0.14990213113837966,-0.19485233501917554,-0.024804512556499587,-0.023268704749179348,0.040680416023770156,-0.17138595159748468,0.6344115153388812,-0.008711524573741898,0.5336518757323515,0.1911712162540511,-0.3091601668840747,0.09991126978031505,-0.09037232678923482,0.1750348124465571,-0.11188585671611445,-0.3010665347030106,-0.08323170679786558,0.0780449905109098,-0.016608973025336184,-0.04142061061771447,-0.2853466603780318,0.03079599822785444,-0.12683199571502352,-0.24569936518971475,-0.1055615271879224,0.0440226004154882,-0.12945950284915356,-0.23221884969853526,-0.060403567060796956,0.15009692828119559,-0.3094556184056668,0.34510609584344915,0.02007745206061097,-0.178218122733658,-0.3013737982846591,0.2443583663843352,-0.2822292640019972,-0.36826459473707734,-0.06494697439260999,-0.25982597508027594,0.2602522369839753,0.07943505760191887,-0.16722896703495796,-0.0575126005687281,0.10795665141046627,0.02293125302297795,0.05656749119351461,-0.4248854232862906,0.008698201064792778,-0.31836076761444393,-0.1612627425961297,-0.09532093525214747,0.3264967653645732,-0.32255588674237373,0.015594359396014492,-0.266031929251112,-0.22128556623810888,-0.10836270294880536,0.11483457604711483,-0.2539085229924568,-0.015051881632473452,-0.22519701437229975,0.19632946880854238,-0.19637849016683248,-0.009091811583797469,-0.2780838742444974
city_steer_abs_mean_std_over_windows,-0.5962818837844763,0.41259408376790485,0.03248918892559863,0.3918052721601537,0.3219025819617744,0.8154784106483927,0.33094725401003583,-0.055232293093926264,-0.08982561500640925,0.15776837034639898,-0.3265243721490011,0.5842205599219524,0.25597064567746464,0.640438535396478,0.20167944759932016,0.4704445162430309,0.01189050800795466,0.1906119296682989,0.17784759197572583,0.15509261867687818,0.3062209407290242,0.39183202874201084,0.5928084754376053,-0.18532102958830027,-0.15940929865566986,1.0,0.15379128193086736,-0.05856288323319777,0.11330562038586285,-0.10439111354313647,-0.08070597702211096,-0.18685467091101507,0.2897665987997699,-0.17378723888623643,0.489790874047191,0.38513251073497407,-0.2909004713697921,-0.10367454485122093,0.1038962833479166,0.48539295145791367,-0.41462610944802375,-0.4739225195318429,0.1813720212698562,0.6810737252273247,0.14101702840649766,0.03213796916525913,-0.15472515569200238,-0.13262022212713512,0.5438890301901362,-0.05329211591566386,0.44997002684426324,0.46337031468023865,0.15990419523116026,-0.32994926868338637,-0.18158616884273537,0.12484885816376669,0.2327657916520707,0.2730557984705036,-0.22209164537871026,0.16484344104204604,-0.404114507419923,0.5889253635366323,-0.1831918335087342,-0.28765233990930866,0.41924726031409915,0.45864026095034194,0.2661739717925853,-0.2543228714001616,0.2500814044194857,-0.05193794497133551,-0.3374403038066892,0.36075017367312995,-0.22915872956853164,0.046155075758914484,0.05410288472979521,0.3902560063064362,-0.6197264090330059,0.44606798423535915,0.42294996254019834,-0.0724186057472175,0.5006592106421079,0.2191813624740167,-0.11457966935227512,0.47413935660045237,0.03711206887512845,0.2405408151188609,-0.1529203252359224,0.2812804429010858,0.21312066640091082,-0.2410721495865764,0.41000776088326696,0.13368925110800306,-0.030105157344007084,-0.6126713784962331,0.6147073263006149,-0.09999347247230743,0.20897173176529407,0.28135854446132513,-0.0887530469459651,0.14545189407350906,0.5764793982580729,0.031136445605922713,0.4005908471161757,0.03608183647752264,0.5579753147144489,0.2062859266901193,0.47268296767327767
city_steer_abs_std_mean_over_windows,0.15166828713612648,0.18990255920887703,-0.26395882059597753,0.7305718719020221,0.5715389062047215,-0.30194053364837525,-0.17225189855653827,-0.09265078797195446,0.7962474149876184,-0.734067851432831,0.1289707440024519,0.367059262498221,-0.05192385580788614,0.7161175836673812,0.2004398047028882,0.27810776374544416,0.2938655879408309,0.266281346258687,-0.3350027630255121,0.011653634928529773,0.08679892212693743,-0.24496832365882854,-0.05204337515813172,0.2997708403118172,-0.13961705693288368,0.15379128193086736,1.0,0.4142023683005676,-0.27033180320521794,-0.22169331267855716,-0.026580889802034626,-0.007884385965092899,-0.41399753814441737,-0.26437451352943475,-0.1417770585583131,-0.006053820204668706,0.0877778820382084,0.16186129925260362,-0.03722932116196079,-0.07660247398118217,0.19248724375671644,-0.33053059070003377,0.5819138696313985,-0.25325368328278564,-0.1707598037577622,-0.02841083179803755,0.20982494036292704,0.03466707386591457,-0.15121179973826862,0.14092802281779757,-0.1343162852570385,-0.20004566732434073,0.5506544863798392,-0.05504407200338979,0.002780734557053256,0.194184932849309,0.00910033930913041,0.27657207613544993,0.002244234806565525,0.1764680033847608,-0.2619309536077537,0.04772829730862427,0.13602893101388935,-0.03332563165877009,-0.10405596182560722,0.004986047013346604,0.10386745152669827,-0.098289148703181,-0.3459895853620736,-0.08927730967078701,0.3088935377798259,-0.1474314952238376,-0.3361733357259184,-0.07430874207200765,-0.01330829686570135,-0.015441307999172905,-0.20267412517289812,-0.17514430160682712,-0.2507933829476627,-0.01199081565073935,-0.11024652735830531,0.18709305206034957,0.2577528465636698,0.050122787863054526,0.24705455650991465,-0.4051320814527359,-0.20815458455930785,-0.027584399486682086,-0.08882442980958609,-0.054771455721874376,-0.014671764266734257,-0.3419026457546274,-0.3450886833658054,0.0853342270749556,0.10057555881236299,-0.340573243026449,0.003897579594569985,-0.29809852273626514,-0.21466902656387457,-0.2977558620110087,0.005882940691525407,-0.013531655399155705,0.03906018284283564,-0.19124875541329295,-0.23277495000075626,-0.1868860378701288,-0.17708968511505968
city_steer_pos_ratio_mean_over_windows,0.3546387941369568,0.26672526502737215,-0.5509668836868417,0.6846643774497804,0.002486249610266701,-0.2680093175088265,0.12256532023592918,0.03542449360384123,0.6571088797413712,-0.5049681229485417,0.5839493668715803,-0.038216791486302824,-0.5688078701785395,0.31148908913146955,0.051649900804087705,0.19374949309543138,0.1520619374930491,-0.2150852998485515,-0.23379075000863633,-0.13891130939629187,-0.1511830222492418,-0.046376091316871516,-0.11255816118200762,0.27182924654767554,-0.03241626805753683,-0.05856288323319777,0.4142023683005676,1.0,-0.15055025469096364,0.49886265936041685,0.005842914352678995,0.000411003268856038,-0.5262234873946356,-0.08239878272777995,-0.5334665889093286,0.18118856240363526,-0.21920886697233966,0.2667073444052541,-0.009367521735273904,-0.0055320211747626755,0.14809029850097072,0.10998043666878159,0.2771097419472717,-0.31244427023138566,-0.40507210478713046,-0.09229989350792889,0.09490480470963794,-0.12474915420233183,-0.4745350525739176,-0.020776982456493464,-0.38370657039933337,-0.09374125067956707,0.5258196032021231,0.3452737556956699,0.25722599691466314,0.15453809524086976,-0.10796314576701388,0.05598175387700569,0.35756637062825547,0.2654691525020706,0.4015100303343436,-0.09359623764553766,0.3123815343197934,0.2695534317084028,-0.05638800273693783,-0.1432514998832515,-0.2130731645561327,0.4749952664909414,0.11003577919064966,0.3600665738849613,0.2726871626312423,-0.4675776008437305,-0.0034908161737561587,-0.2228198698314869,0.013124737201925687,0.0620179116065429,0.0983279417184959,-0.4037058232791757,-0.10355059122109693,0.0035640495491513252,-0.3318143865121574,-0.3174192933551484,0.08934332215270303,0.1299054058856363,0.009840668775422888,-0.020564714586021472,0.04452454333424247,-0.4174613131678239,0.25242342840143833,0.39513936945881456,-0.16900867810139406,-0.4745087327758709,-0.2536938090777966,0.0018129607666948827,-0.11608095999933443,0.1783374535799905,-0.18643612869674342,-0.24439368309531057,0.18980369211489873,0.20569572946485298,-0.13634990546210202,0.15206618118395954,0.043054367323721324,0.09809882701092665,-0.2752751771946356,0.014453744829468521,-0.45275344471177
city_steer_zero_ratio_std_over_windows,0.0477811636117259,-0.027139738942652685,-0.10058462313190132,-0.22880009800203205,-0.21013289535507923,0.1702264068958975,-0.014490838658407931,0.16061304732238402,-0.2736010893297917,0.11639997849943158,0.012373527141074167,-0.24002702913631593,0.12040435697178872,-0.1023469669982999,0.03267079829420532,-0.05368038136116282,0.0234364292522035,0.23358980070782828,0.19178378019976125,0.07132520689939564,-0.07483074062821404,0.18762802180494204,-0.1234173225221253,-0.44285821867299124,-0.17079627406432996,0.11330562038586285,-0.27033180320521794,-0.15055025469096364,1.0,-0.35619176031495103,0.3167451580273835,-0.07274926327782845,-0.002196004913650496,-0.37793935974555676,-0.05016334488271343,0.30943558276741057,-0.13927921689147835,0.02209275223867959,0.03781486573557697,0.19762214279939186,-0.22981478711048323,0.19729898065001478,-0.3759547397722848,-0.04728258107550992,-0.257645010011171,-0.4363304743486215,0.021839497787383283,-0.3044282896373404,0.15275298242228696,-0.33362408128152415,0.19135798342733537,-0.02236017544407194,-0.06434595828628785,-0.21002514207313244,-0.05841218404183103,0.034754385754122145,0.26931739364333124,-0.0679869306859959,-0.31488449958647635,-0.02207958697626871,-0.026938440969451197,-0.05326420626906821,-0.2235236105876214,-0.0594990194305665,-0.06936138772011217,-0.13830693635600577,0.259610900681445,-0.21939622490201383,0.1644011461201973,0.272986841819191,-0.01300496519699864,0.11758759181544773,-0.05598313061195632,-0.09945776405667625,0.3288783337154653,-0.044939203044624156,0.12133398416576817,-0.08471129176614282,0.3617521748800475,0.04794519776340019,-0.08622095833903799,0.0468184001032915,-0.1603730035091854,0.039143791591587124,0.22926351074651294,0.10674962755773847,-0.008372455619352138,0.08839947524512078,0.23508431248366532,-0.22991401951634227,0.029671536199022904,0.06679345966173279,0.5797256377501188,-0.06619408985589714,0.06949076218633204,0.30288740027105115,0.49290978579575373,0.05683156039434787,-0.26071404018307603,-0.04132676126357929,-0.14623141644773846,-0.4242267744185897,-0.2346448048245514,-0.31122797232188176,-0.057223129003889595,-0.34771624706707344,-0.16495452777946767
city_steer_signchange_rate_mean_over_windows,0.01999901801234656,-0.0053445623044424,-0.11936275453248499,0.0808744990218555,-0.2421803729216952,-0.005123859779695882,0.3151657303716021,-0.13292335995900692,0.07185267662442085,0.13129672582767488,0.2640022362840271,-0.13348262551265497,-0.3023871336419639,-0.1863729002147945,-0.02431438214678945,0.03763065378570057,0.0020030393100463743,-0.35209185775385615,0.03686699108936905,-0.18330575033391716,-0.07881544711156954,0.018924186592711535,0.35258904246916445,0.21451436933057297,0.017445907220339174,-0.10439111354313647,-0.22169331267855716,0.49886265936041685,-0.35619176031495103,1.0,-0.18990774292183465,-0.0247249641902495,-0.088596273463226,0.17873130034056778,-0.27253931546802207,0.10712084294700047,-0.29683312787354893,-0.10544338512316398,0.02403213134832769,0.00829565567401426,0.009560336072746896,0.13660457965604839,0.08733922188204538,-0.08325728334754127,-0.05720942960437322,0.22445608258111038,0.0994861706221808,0.035438647020718944,-0.12155779862365805,0.03909246119792624,-0.1632381591135541,0.29440449971590577,0.05791203333797729,0.5449344495585868,0.33204191307530706,0.17071028416705328,-0.05887127166590099,0.003561699307495575,0.595505813711213,0.3296462899472581,0.5330208907153199,0.10455075788691542,0.21309534878148795,0.49905573927695723,0.13618564554787238,-0.01955684101864767,-0.3474869573342349,0.5397948455422577,0.42410507467298464,0.05239294242393972,-0.06845178101736434,-0.3177608484866159,0.1997003502475888,-0.012675921897227882,-0.12480691168340109,0.3130179950492577,0.08242459503913863,-0.03175890036305898,-0.03160841551763662,0.14136254991238031,-0.14087141486271745,-0.44803340111131507,0.0025213342306385582,0.23499830289265436,-0.2592663733655597,0.1703796956086304,0.23183525668457702,-0.1777577591650586,0.3166029915005105,0.33173525488516215,0.06812010136947617,-0.15576031088535147,-0.15771314598575656,-0.16046612148183922,-0.09627449770302206,0.08338904497523858,-0.42439195531307083,0.10476656666278582,0.634988854357993,0.6436622517020902,0.06740449642161861,0.28146145449613286,0.1973824354156377,0.33133847522829224,0.17548304843005175,0.3189018874163087,-0.08635391094741024
city_throttle_active_ratio_mean_over_windows,-0.055768819348673816,0.33167985321770327,-0.47474657704973466,-0.0005096474084455321,0.15093681339568732,0.05512297779715314,0.044761396834905556,0.41995368530034904,-0.15232156281653816,0.23932802683971352,0.3004928667926106,-0.284149618255227,0.046071063632945414,-0.09885855433474262,0.5844024934587999,-0.30166625929004803,-0.2002055205630537,0.30620249314594344,0.11099310551847273,0.2179877247118137,0.16542195395187723,0.05744107226459476,-0.1124016605560645,-0.08621088021604774,-0.006161643330963583,-0.08070597702211096,-0.026580889802034626,0.005842914352678995,0.3167451580273835,-0.18990774292183465,1.0,-0.5342381512562634,0.009165732265938182,-0.5534717126356191,-0.3090494245026972,0.08836504722778166,0.1028190081602697,-0.29788000552433347,0.31673161612337586,0.22558374217593213,-0.3527749232495745,0.47670077446232617,-0.4616328249882658,0.0998322797606434,-0.3684440100201611,-0.505684783016915,-0.16734922706511685,-0.32192944303817866,-0.12731896034777737,-0.4237630891691937,-0.11031300464549107,0.07637977086995502,0.12284687571115932,0.055773485100610476,-0.012093565828755684,0.21201807509532183,0.30275289340127237,0.12628411516125407,-0.31434541219040757,-0.07477426413832372,0.26989782799454,-0.10456614337258471,0.0062134801182811795,0.19809049273948223,0.08392942038949729,0.16463309520092737,0.7187655065759248,-0.4093378543567511,0.18218155997039648,0.06642713123808283,0.20422225937738123,0.022073836589871856,-0.32183337269108403,0.17981679775482087,0.38538277062429294,0.14059389440920225,0.342121614871335,0.007117493337747754,0.09087619009003621,0.1850001213914532,0.06207653769892191,-0.15838961422749673,-0.259808436308272,-0.28013122653009365,0.7937164240947575,-0.12350232566536098,-0.4476857999483077,0.19789337434786203,0.3002307138431158,-0.40250929927245804,0.17044346176138156,0.14233697416686922,-0.020130429111983806,0.19873936780996004,-0.1461597738679011,-0.043961910116104445,0.2051662602229774,0.26440399411798976,-0.37359136965389783,0.11445932569383328,-0.18288700679434053,-0.6061890024022445,-0.21106073220029523,-0.444110808216408,-0.033837065937406825,-0.39243006329631,-0.00814294542037278
city_throttle_zero_ratio_std_over_windows,0.22459581115718688,-0.346108353136677,0.29338452960502315,-0.09278365697451199,-0.09905943910576318,-0.241115195038484,-0.23653319147815582,-0.09396501834113358,0.08920674089435073,-0.251160650718902,-0.06083389550568964,0.09735607821500457,-0.10516593982798537,-0.004072164227025031,-0.4358154818969205,0.00845890264154134,0.05332173290044821,-0.34724966923137,0.0937994963195153,0.2861324239438451,-0.012491529087269755,-0.3320787188964434,-0.09387917287731704,-0.05484822613172654,0.5374775369140533,-0.18685467091101507,-0.007884385965092899,0.000411003268856038,-0.07274926327782845,-0.0247249641902495,-0.5342381512562634,1.0,0.04252320976801664,0.4458135233890546,0.13870740623874836,-0.4789299222402185,0.49276404606002966,0.12785734973638338,-0.2884920498866728,-0.09450359567151526,0.35483758715514363,-0.23061788778234565,0.2010043890190689,-0.2895997710186949,0.1691581510450431,0.2702437863679115,0.08113170442168656,0.44010169795271015,0.002140206104863725,0.48192137385985145,0.057923578271271446,-0.3193133399065302,-0.004486929646163288,-0.08218428018805699,0.1546430340948162,-0.16100332469262008,-0.19041579819915613,-0.1414406552977719,0.11967978273827946,0.20017453630764506,-0.21992375751380944,-0.18106757006762358,0.0023285520839416915,-0.20655946635267142,-0.23315432025485217,-0.12725991022825137,-0.3158586564878901,0.026134568083798493,-0.3107737989546601,-0.0626110960743518,-0.043315564884759246,-0.13897837429381002,0.3482742820518671,-0.2711253547069313,-0.10020275963373237,-0.32652654595238434,-0.06821830437727623,-0.18593124178181045,-0.15825999399097784,-0.18269165060268738,-0.19995842157374777,0.2935336700000357,-0.04301820620749269,-0.030129274215241465,-0.33770892251647916,0.026494917733918363,0.21306412879271716,-0.16392261201265465,-0.38511043858353694,0.1863432188071331,-0.29559952963100117,-0.15031495645131976,0.16128878975254107,0.05159572111003095,-0.04146787867931205,0.14898841712749078,-0.1486740409696532,-0.29751790067949624,-0.003031296443792033,-0.15722702508185335,-0.08606952169067351,0.14173935291125328,-0.12163460141727354,0.23916294148153158,-0.17470153275394135,0.06775904290558868,-0.25744546726396694
city_throttle_active_mean_std_over_windows,-0.5348195816254877,0.001092290214662243,0.37708853535409265,-0.32389104823379683,-0.08033506969418751,0.5514878672636659,0.25126778807514943,0.3129144851142823,-0.5176760434080229,0.3749321104026793,-0.4280420177999641,0.09114859987647891,0.14641981825728825,-0.118471463656729,-0.0039374470376966906,-0.03722754955394651,-0.6497529212899843,-0.24823422331738085,0.6993781861608969,0.2387377815731242,0.11037443068398073,0.09395065298828079,0.18004652853965616,-0.2171394431401276,0.15104123678077308,0.2897665987997699,-0.41399753814441737,-0.5262234873946356,-0.002196004913650496,-0.088596273463226,0.009165732265938182,0.04252320976801664,1.0,0.23380297609559625,0.506842060185306,-0.0035464523945543847,0.109602498702212,-0.2285674833395427,0.0204917240002664,0.38700586102840295,-0.17200128833305844,-0.18983073088170788,-0.17269940845674703,0.47143181273008056,0.3855252325672231,0.3222441605949825,-0.6315800585417424,0.33430305559670814,0.3769725588903991,0.24390770641876763,0.3167004314779352,0.3946531815445653,-0.1918032398879381,-0.3009710449224358,-0.14020771090221,0.11254050124706144,0.20294286291662364,0.18884580732565287,-0.26504314865085693,0.020386262372161075,-0.36023319927481434,0.19654609288535158,-0.2308328906784851,-0.24576931315858758,0.42121185806757444,0.4368234599610704,0.1218141381854196,-0.22566458786979487,0.38402379289160793,-0.17990990776299434,-0.11193467943947386,0.1985716001418591,-0.10873475177749242,0.24391409905131173,0.17718135295931975,0.3475587611090778,-0.19390465042628272,0.27230697726334346,-0.029301180307278997,0.08758554359481169,0.36759057010359464,0.4288153603566403,-0.2195959239989501,0.14010607582179205,-0.07402322219067345,0.4148929216550744,0.24299230731222624,0.16604396621352563,0.09778168769324642,-0.14944163618438588,0.3830818541593012,0.1455947695619664,0.10531940268138025,-0.0500578237093455,0.15963316432299574,-0.3408251866164793,0.0954135281411932,0.14054131577264256,-0.11029060715693761,0.04494093738800332,0.4473918430661937,0.03607639509558618,0.47734676326604647,0.08174780506835913,0.4914506389065861,0.0819597125554849,0.4296639912661472
city_throttle_active_std_mean_over_windows,0.19320735518113685,-0.17890814436328556,0.43871795597585445,-0.2918071075351127,-0.3355678899321994,0.005723308310329269,-0.05461059532346535,0.003893865386357601,-0.07890119478512729,-0.030137364969610773,-0.10760646340464163,-0.11941905159010877,-0.013210633404512106,-0.35249221884187737,-0.42985164348526667,-0.40147426604320013,-0.01922155020813824,-0.6358685016693356,0.16396711936009375,0.18258747154360722,0.04732158730376055,-0.24678142238959594,0.00599678322940059,-0.09553456103066091,0.331501352596675,-0.17378723888623643,-0.26437451352943475,-0.08239878272777995,-0.37793935974555676,0.17873130034056778,-0.5534717126356191,0.4458135233890546,0.23380297609559625,1.0,0.3239657948453332,-0.23753388718726037,0.2907139576332613,0.2770203198825289,-0.4485019432972475,0.05259020766356631,0.45735543122839983,-0.02539333698898182,-0.016294439226985077,-0.010817958804361833,0.5698009575950829,0.6423530514711118,-0.05674328782161856,0.44919285386178726,0.035828510497520845,0.5278948266861618,0.10746528829421,-0.04446871251202823,-0.30560701949727836,0.07314714738849612,-0.050913692411088854,-0.25418917679931313,-0.1120889117981039,-0.0848793819806706,0.14415036589382368,-0.21583556014473623,-0.07452739893901654,-0.15938978580240218,0.21682892993119607,-0.10218424715756286,0.0020097607722611237,-0.180395796369581,-0.5578283382479365,0.33849786216380773,0.04050210066803998,-0.02582211315438498,-0.20916625666770042,-0.028793236363724183,0.4549700707704746,-0.13210069573950262,-0.3436550505704222,-0.30273398600533297,0.029846162467024907,0.05384628315396047,-0.16002007242797206,-0.12456695641949116,0.0038441078390312397,0.13590829119251258,0.12891793082588357,0.14586533136055435,-0.7021660272791237,0.36065182063120554,0.314583772222892,-0.16398300336859853,-0.25425759547547255,0.44344507791236026,-0.1643953547266645,0.0414681513959495,-0.055030596257239155,-0.01803088949121925,-0.11149382584691171,0.30582294607728944,-0.39135430438860613,-0.11968312142733663,0.15178211547855597,-0.0020291538439647177,0.05356798072637493,0.5999183935810782,0.2600633434191131,0.49051322203397324,-0.08523696878997539,0.529833233038644,0.12092134368258473
