,city_n_samples_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_median_std_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_max_mean_over_windows,city_brake_median_std_over_windows,city_brake_q25_std_over_windows,city_brake_q75_mean_over_windows,city_steer_abs_mean_mean_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_abs_std_std_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_mean_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_max_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q75_mean_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_pos_ratio_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
city_brake_median_std_over_windows,0.19933106137115733,0.1831117992090175,-0.19694418750988116,0.23888138047153668,-0.16461539971298386,0.027625273194336747,-0.314301206707688,-0.17170161756918656,0.05314985536245008,-0.06071297747754098,0.28109934057354635,-0.03225887109661453,0.13560578852530608,0.028903514671362603,0.10554487117691554,0.19154840133173232,0.03588627775897985,-0.5972452398566377,0.18130388030417918,0.06353286707895013,1.0,0.7638712036717583,-0.23880328475335882,-0.035076429903123624,-0.00826177378113527,-0.1311793505884878,-0.038104250311246535,-0.11088029221847298,0.4548635408406892,-0.17329184024858624,-0.13563519274700886,-0.03205806753071306,0.057839783179163315,0.26306417834547846,-0.075898407837071,0.2523845050600484,-0.014120818170736401,0.20094345958748153,-0.807097280943677,0.11919515923379892,-0.4009232387871822,0.4077550075091622,0.402413520816278,0.2025329658790818,0.16868146579412696,-0.27016507678939594,-0.250449919615366,-0.2999085414479698,-0.2101559567485703,-0.10355753884132625,-0.06582729631723025,-0.21908043236928473,-0.0824290802194636,-0.2468650562825483,0.33845182645628263,0.3994386135506837,0.2556451797134389,0.23104081211011446,-0.3013570947584137,0.03629882135477782,-0.05358228266778162,-0.018909481071618998,0.08838461337935334,0.07506798231873785,0.16584040656154214,-0.030773894388050633,0.0081977508268272,-0.11137753722252006,-0.08449198538989287,-0.10055640268755746,0.1564907735576657,-0.043858580329128025,0.07943197673367178,0.10685138097181515,0.11649081518173666,-0.12889089209901056,0.45882809969182886,0.23964524718211352,0.2411960166699508,0.11499248065844031,-0.016098158738245508,0.10217973059030787,0.08229168956426586,-0.2578210305564719,0.07630946542388828,0.10169482463479117,0.04944306355459308,0.12944848718717622,0.16196845841202656,-0.023137914410770472,-0.12268831185723116,-0.1458212680847434,0.3125619961491409,-0.286066062352474,-0.20941898568643005,0.10445164227773528,0.03347056882762866,-0.18320268151331834,0.22788335869510054,-0.19342221423692843,0.1690638497087969,0.2842789092907833,-0.02764936837435383,-0.08334636290854451,-0.059908942245814556,-0.07512380389414337,-0.04124944045810763,0.23566519707298314,-0.1811901327473973,0.10767087070858246,-0.11744965881686067,-0.054541496713733977
city_brake_q25_std_over_windows,0.13537279147976963,0.209174499515465,-0.2141440144780093,0.17416640039038814,-0.2248566959780634,0.2507962025642534,-0.24655331415229548,-0.06505168223997511,-0.04089279782796075,-0.13919623007691526,0.19749072041038937,-0.13258432525443692,0.21774688492418626,0.019073980188330168,-0.024539001616326085,0.2675501042449683,-0.19060748857891469,-0.6560075554553415,0.13037035447171924,0.21361974687130145,0.7638712036717583,1.0,-0.058283388704710316,-0.09758144050343448,-0.10816720371526498,-0.043421423252116585,0.02633040553253223,-0.16319207500908603,0.3760560849811671,-0.3983181510959117,-0.06749971733226412,0.04702238497026138,0.03724899533417971,0.1933689621162872,-0.12190556855734586,0.2676923566044241,0.0944896713552509,0.3327899575013106,-0.860525389033912,0.19834311640489838,-0.49769949562765725,0.4089372333910635,0.5931603038999974,0.4211411891180147,0.11391336199560916,-0.131626213548497,-0.1865576013891241,-0.324286302105241,-0.2159728098274509,-0.19065953512222508,-0.007297445413337768,-0.10644446844159298,-0.01690314786038545,-0.2917244736103678,0.22786665679122783,0.42921754988128097,0.18264759614749146,0.2634598357330529,-0.39227402798537025,-0.17368906550155946,0.0432773475007321,-0.1856593251640468,-0.008776414826066213,0.2634507970182643,0.11154911821858439,-0.10579932475920553,-0.018874989598757965,-0.06849591772320072,-0.10508199995352772,-0.2869996760270651,-0.23776523186096352,0.010912362614915384,0.040853541898352275,0.061096429165682496,0.1815033721672531,-0.07198668898736675,0.4906409154885787,0.22875728292855327,0.24113175024980715,0.34852899672153637,0.11871769929338041,0.018701546088341955,0.21686605910398016,-0.35812305300249914,-0.09830636183551378,0.025188435373049295,-0.008564123048167002,0.11161031533498122,0.3018439144202271,-0.13235223562207707,-0.19025090253924826,-0.055237595966239374,0.17738690939960106,-0.24911598710552876,-0.2528076363932619,0.016004823414224684,0.14567191572147659,-0.18529670756320443,0.28732876435648613,-0.1491624155308401,0.10562490362632126,0.018546616233506317,-0.028871878990393243,-0.2179406622404646,0.08688877439106703,-0.28862316361830664,-0.16895786804300694,0.1725038066772392,-0.15243109077527264,0.03917047972684388,-0.13975635432779124,0.004455216694125046
city_brake_q75_mean_over_windows,-0.23443328455540152,0.15022021688538043,0.10682021125122772,0.09785730379560677,-0.04365716020724514,-0.21329203152114848,0.2167750225925461,0.1251124607597002,-0.005637909855476993,0.06306930100696363,-0.12538477253345026,0.12910530316886978,0.120173236389183,-0.05414561248021243,-0.3447504657552238,-0.19598163737358332,-0.45987856539914873,0.012991439030923072,0.17905112030718362,0.1232168848543153,-0.23880328475335882,-0.058283388704710316,1.0,0.1666693942219352,0.01616543342426283,0.17789898032327492,0.008406835497203424,-0.1473367585290091,-0.07933353622126178,-0.21477708495371758,-0.041326606915449975,-0.20464792193739084,-0.24844293486429075,0.18831999853593046,0.2517124228799959,-0.18902692132480245,-0.0917053070490386,-0.010816367337549877,-0.06813993176278511,-0.29653429663632386,0.33531427717377527,-0.5901916084323727,-0.12136141814950752,-0.058612593941388805,-0.03891436394651637,0.22669793598032176,0.3182519507712811,0.29861157088966966,0.26543963162416995,0.17032368065373701,0.11405256321801344,0.22777879754895974,0.1953786420101942,-0.13189386340417947,-0.058327316153215895,0.010183494102852818,0.06115266782425817,-0.05482896344225507,0.09321171154900147,-0.06999790926935907,0.10221559738382278,0.25466386666538704,-0.08492350697656646,-0.1794508869854745,-0.14722756877653578,0.33008418664639133,0.2618960607731592,0.09616379021692942,-0.23264850391179775,-0.2929347920501606,-0.10637135552045333,-0.027167012039630716,0.30400954464345337,-0.09663231762563719,0.04683769752656984,0.1654447555926196,0.06378106317954363,-0.19249736173177687,0.15794400592394897,0.2721448990618067,0.06409519461605677,0.004276710958903273,0.09543162690764764,-0.082964389276578,0.07912002760872437,-0.13706120511221498,0.026801380589519547,0.09831639836103578,0.2673578532463577,-0.165124534482634,-0.20188646546909692,0.0852037874718429,0.10543489730645261,-0.09539911398206265,-0.1346564750459256,-0.27650102421237327,0.19770770872974558,0.13904845086576006,0.23555837768334462,-0.13201077947174222,-0.16940039623576109,0.1322570279614614,0.13760841143610766,0.2825054533770698,-0.19595494196595306,-0.08140163796223926,-0.0713358848251864,-0.022121517334081686,0.12900491617221974,-0.0947766209114014,-0.0016157155959474314,-0.10862903672610516
city_steer_abs_mean_mean_over_windows,0.021565337313298495,-0.1487765789218735,0.49598263075799653,0.7132940005489573,-0.12945124284315315,-0.008637542776015491,0.5239175683291426,0.07692681634152848,0.4215720002453021,0.6869889342461468,0.07970032231952306,0.8201658526668422,-0.006602169927329343,0.2135606847447367,-0.2851711682700229,-0.23189399798627383,-0.21836809479047362,-0.14374099204751056,0.18821087890983998,0.18896301093405324,-0.035076429903123624,-0.09758144050343448,0.1666693942219352,1.0,0.8066883918825406,0.7831845340344967,0.4483631453908339,0.12845754115790237,0.001824664638786626,-0.06032919273418857,-0.3012446594697033,-0.20893887381949539,0.10417466008126944,-0.16057280731422302,0.3668354246502263,-0.2272726277431602,-0.30847883768776674,0.10114046619892943,0.0972287648829897,-0.053636629776610475,0.03186835768905666,0.12282611714842927,-0.07941384552111592,0.15130253958035483,-0.27660346012222636,0.2415649797181981,0.19705644487809013,0.04617947206348416,0.3466625294711057,0.012794884649189056,-0.0016465388868919374,0.3156848794690807,0.17186439709667908,-0.18035397664353722,-0.046031419754592726,0.08977574539736997,0.17689525688255375,0.3798451145304389,-0.06318118415504373,0.5870539603645576,-0.19208394461622286,-0.1613917938793159,0.022242396503283635,0.10577228644928434,-0.0663433863736582,-0.17583844607648305,-0.10796621994955251,-0.06360049038594204,-0.26581244161688705,-0.1382548938718206,0.03529715155529751,-0.3546534923513949,0.31096430966454214,0.24963731892124616,-0.11648475499468897,-0.20264009821474452,-0.12438451168190187,0.044207411018165936,0.1408530899777948,-0.1504781324957054,-0.1084489975024864,0.13520643221469356,-0.12840295545700092,-0.02518538565291434,-0.045486949230603375,0.050795404889054034,0.06040978145351842,0.1998425697876036,0.1438950903659038,0.05011694825504479,-0.3519572410726663,-0.24112990684290647,0.139069152626056,0.18371862578400774,0.2841361631265872,0.2025031091345461,-0.2081112504489107,-0.14429359903703723,0.09219873667117655,-0.22487884402057906,-0.02472339819105917,0.2904212759985321,-0.34199983976207016,-0.1789518444791439,-0.19366319048609942,-0.019873144783438376,0.012143116658699422,-0.22653114162332555,0.1315053338537745,-0.08628654217983246,0.04264062628349368,0.11341324101370401
city_steer_abs_mean_std_over_windows,0.19825830843991546,0.04319602928090517,0.1552126120063307,0.6244313422118815,-0.3071878337696258,0.35170694741482783,0.17497120695585705,0.3322042818769584,0.15674402236437132,0.6256237352678713,0.20281314625004346,0.6534113491452657,0.06825927770118598,0.39799406904036494,-0.24516634178528193,-0.3056995584150566,-0.19089619008933026,-0.0003639444587458825,0.29761694284330403,-0.024244098616413218,-0.00826177378113527,-0.10816720371526498,0.01616543342426283,0.8066883918825406,1.0,0.4457183151549269,0.6439456941643498,-0.14750960683056358,0.11711010009277562,0.14164819954378738,-0.4752102885180365,-0.281519686471067,0.18019299174855524,-0.2378086252940797,0.454345766073611,-0.19557684247391965,-0.43962719099091946,0.17786911882238057,0.16009669511255725,-0.021520287824852064,-0.07395690072350065,0.2813205252458294,-0.11310544946898596,0.2224908414699665,-0.033581275391644044,0.15189471061448412,-0.10825962626884472,0.07209262669812816,0.059626711789660024,0.26086646153062903,-0.21632794191681565,0.2815380803592433,0.022595474136130986,0.09948423460443682,-0.09258991561979597,-0.11850296143206945,0.0731060867358886,0.3352699406890157,-0.14479825998012344,0.4986418655919168,-0.23776322825455706,-0.35669515179450306,-0.11881509850259281,0.2720106291992297,-0.1678116557368285,-0.3014192942721118,-0.2414297563357292,-0.1325412109730024,-0.2736478211335097,-0.07611287703200245,-0.17205056690330295,-0.35032108914232873,0.2494892693386549,0.35218239231469,-0.03832447795018666,-0.37593443608073523,-0.18564901719445745,0.28416149845525807,0.09418858015562541,-0.020508933541011708,0.022081427650239134,0.14390123105130045,-0.0790782201192607,0.03255841475015903,-0.10056519827823043,0.10515167184848244,0.00933094953238116,0.21838976008529992,0.3525780580927501,0.07550108864439399,-0.32206647422830137,-0.23703572086856922,0.2828987797028688,-0.13747625387822446,0.24072696833468035,0.21943731104774555,-0.09470440457049208,-0.10891348106619218,0.17299850804769334,-0.2895016222004339,0.1657256614961151,0.23056020147075718,-0.4768883263991353,-0.27805186829735135,-0.21570892438197392,-0.06900736697218073,-0.0949860530601949,-0.23345622089049595,0.22741181892053813,-0.17812824918617978,-0.09041588158331003,0.010827428453564113
city_steer_abs_std_mean_over_windows,0.005884691257489809,-0.25948652714960263,0.7429250642271796,0.4215021882004413,0.10670310425443524,-0.014057544530416686,0.8341584406254489,-0.0271354464512079,0.5620182033126773,0.2219758704945514,-0.26501359036839783,0.7868162539889698,-0.20286682813830462,0.08402027859403662,-0.05760874167974665,-0.05062338553623921,-0.20045622991099585,-0.18956812138044027,-0.10887431184773912,0.2276779247746054,-0.1311793505884878,-0.043421423252116585,0.17789898032327492,0.7831845340344967,0.4457183151549269,1.0,0.3925499771400421,0.380893350238159,-0.35749028860168397,-0.31726397398823847,-0.002583764114083064,-0.09656601563842473,0.0007477924789404551,-0.16030102329255566,0.030028221158449494,-0.2294881299063413,-0.043954274906576905,-0.16860340154152204,0.10166835523762614,0.15598256652948295,-0.046541629173300056,0.10625883650752435,0.12276842137178773,0.19065785779715097,-0.26473075445727007,0.3009747856794915,0.4416532550056046,0.15273100293441122,0.43606357704732984,-0.04026125995117321,0.06204589813231093,0.0002899660959078984,0.08124820013794525,-0.2570526635844565,0.0020709358957892517,0.14287032217137954,-0.00484494580687218,0.2159824047205407,0.05849373628984253,0.5478498877595603,-0.09811107984977947,0.01746644112116979,0.3469064702239975,-0.003827124980022471,0.22136009689373032,0.00788988578494575,0.1646734935405161,-0.0026048980416827766,-0.015028355580256588,0.0073469872455846665,0.02101656909725076,-0.14294711847857966,0.14730678941728906,0.2538613701184009,-0.3810614420361734,-0.07855055365125012,-0.2997080867901605,-0.11845667227418905,0.005256523469328565,-0.18239487120783512,-0.34957173302900185,0.2120068413294025,-0.30699561778183565,-0.11266094203265864,-0.0038714123274235773,0.1123386164508354,0.05114736473704834,0.05242206267282961,0.1006904602638197,-0.1355575555263125,-0.1555822301320791,-0.10050046229046503,-0.03278989907745738,0.38253444945580606,0.3673029998353004,0.30682649194879935,-0.4618552607689944,-0.29560674539576426,-0.00952736398326074,-0.11683981440411849,-0.3424173438078494,0.18752710704355008,0.006255680690327365,-0.1440714754778086,-0.10722957901191696,0.0424143610866281,0.08579500581458882,0.0576377467623355,-0.14771596916643803,-0.20407545244857703,0.07226436329170123,-0.00871774259513617
city_steer_abs_std_std_over_windows,0.13154725326945121,-0.23769600122020576,0.34460343737645305,0.300287578663197,-0.08292889796497029,0.41549313519882525,0.24587510452280598,0.7446850594073798,0.29283656353803933,0.03431689969065677,-0.37651095904947796,0.5731913465824092,-0.19848974653602755,0.47993209301770495,-0.14987623253391605,-0.30844911887987886,-0.21935858221324228,0.030267543855866292,0.041720797119358416,-0.1570427514269282,-0.038104250311246535,0.02633040553253223,0.008406835497203424,0.4483631453908339,0.6439456941643498,0.3925499771400421,1.0,0.07518074911496858,-0.30009685147342763,0.020397469324851612,-0.36414418801216114,-0.22458030860915237,0.41450457780204364,-0.2590299721200534,0.3593958810246451,-0.263598461716201,-0.4092080205441539,-0.03434188150400916,0.035994241257337745,0.016319860368362006,-0.003948022239402249,0.13391208193084353,-0.04959061380840774,0.2842548226575772,-0.13216439490991563,-0.24144155817720525,-0.22799105427159935,0.11817011180882352,-0.08462472459524313,0.20615562255587006,-0.38622773012623196,-0.12731148635089742,-0.2780315136953425,-0.03737242617873077,0.2786099553576602,-0.23846448154863248,-0.3146531861269234,0.012064632715556557,-0.12561666458457255,0.46512685967908224,-0.13774162138056614,-0.244811921128195,0.22474960551562512,0.2654028039146332,0.07114053786431133,-0.3156982463709304,-0.07786781784543309,-0.0013653711090516364,-0.3165913771031194,-0.07435893561312695,-0.4276927963587588,-0.40497528744612493,0.1892574380099371,0.4355910242201726,-0.06025091000246935,-0.3787735843115802,-0.0924027099669285,0.3500374639294069,0.1264026030838155,0.18482346138116562,-0.03458665586817885,0.12655028168189864,-0.01781569846097635,-0.13386169262698727,-0.11751315250577617,0.11024349769971627,-0.0756989570506781,0.14781666308151367,0.2873516032329307,-0.29604379526557884,-0.3327312131419531,-0.247882614314197,0.15679562226104854,-0.05889973968601061,0.25909458946000496,0.1673320384043733,-0.006834018201216913,-0.2460261167222084,0.35686316748191604,-0.2912156587823613,0.2902671577245943,0.0804974894861738,-0.5247239975926064,-0.4366895888197469,-0.1490900749140349,-0.18148993562503524,-0.13733734478711357,-0.053251103428340885,-0.043434892230505395,-0.16039016076213078,-0.20511650532948758,-0.04536643101006284
city_steer_pos_ratio_mean_over_windows,0.0503942569984019,-0.08286885931550164,0.7568320634825982,-0.16038174213653308,0.4775321678565782,-0.33612883335014193,0.586992774343851,-0.06423837510868068,0.7788444364614248,-0.22803597802268263,-0.5606368688820621,0.4117968882168266,-0.1840332257540782,-0.2582403258171707,-0.07400359088457874,-0.029482258777712367,-0.2191142841844087,-0.048825938043146305,-0.3952157641573452,0.09991161360360512,-0.11088029221847298,-0.16319207500908603,-0.1473367585290091,0.12845754115790237,-0.14750960683056358,0.380893350238159,0.07518074911496858,1.0,-0.6239704646099996,-0.16107711788290144,0.568678711841261,0.42687161656158557,-0.11611252666567905,0.05049977052449402,-0.21781369778413295,-0.3127004232844587,0.25174701901463437,-0.3518496570838505,0.2062859678292482,0.238182779327876,-0.03618171084161019,0.08634267870374547,0.09686327414970831,-0.03182360945839514,0.04267936413532588,-0.11525758598682882,0.3179293156973163,0.12535695984293777,0.48708399905962824,0.13184403521421478,0.13186456702727964,-0.318628728673839,0.015241001498870439,-0.19147243775684064,0.08858534849992267,0.029105746029939903,-0.3831657906449409,-0.24918470483698396,0.10681617949528285,0.2947459297819397,0.4223871504179489,0.25827975706225353,0.3734118900796355,-0.09704756814478266,-0.016649989948476586,0.333220573192211,0.3162226847618815,0.37834796724041564,0.46414390822658574,0.26275954419698977,0.1829198517108386,0.288756313506659,-0.37937964816915926,-0.26446468942350887,-0.26192273082004636,0.3357224680399055,-0.21477814433303308,-0.40460394883895867,-0.17480815904233207,-0.2549680267933411,-0.14324732003229565,-0.183342580494947,-0.026549798973355295,-0.03096694317342244,-0.07754789481353662,-0.14829403137464114,-0.17203858657767093,-0.503963840984055,-0.002257479873291946,0.04681159509658515,0.2477225694432947,0.1288655475922254,-0.5122899797101648,0.6163523636825882,0.33095620037525186,-0.059756794841848364,-0.22359145122286236,-0.12393139051255657,-0.35552453251095567,0.3544060610636467,-0.37212780525111716,-0.1325679710778777,0.2138515761607849,0.23837934897467988,0.2776240360189523,0.1808951312567813,0.1867611218638747,0.25373333668712905,-0.1858342673143615,-0.07380564151747983,0.3478059704084107,-0.0420448292917197
city_steer_pos_ratio_std_over_windows,-0.07640472021746869,0.281101671478696,-0.6571808024823012,0.3245073037014593,-0.5070914122383183,0.15995211196283166,-0.6392280471124895,-0.1856654333565689,-0.524459966744419,0.5034680014377775,0.6661353236854182,-0.2924233498614214,0.2683250903041175,0.038513245228722626,0.006928101926317182,0.07012951783528008,0.15826012740588435,-0.19294026748314239,0.4393813830994589,-0.06890787898802433,0.4548635408406892,0.3760560849811671,-0.07933353622126178,0.001824664638786626,0.11711010009277562,-0.35749028860168397,-0.30009685147342763,-0.6239704646099996,1.0,-0.04827743083653423,-0.33249008713875167,-0.03559026086112951,0.006012315731479842,0.050145008754081954,0.15167306753774024,0.2595024122005721,-0.12907351588191485,0.3775409907698878,-0.35684865385133924,-0.016520268196191654,-0.2719709452225592,0.24204980951987015,0.1504814237404666,0.28930739805610833,-0.006162615472149305,-0.19483576962467797,-0.2892867993035413,-0.2829763509976507,-0.28880923540869835,-0.15642010149161445,-0.02126544338229464,0.3168729499710583,0.08944649506459791,0.10069095837560596,-0.00602559415780692,0.20872514654180013,0.5620281710149221,0.5535221799552713,-0.20681882567536194,-0.02360373018452859,-0.0733354385526866,-0.32559391406003907,-0.43891472870742126,0.21720149066117247,-0.20936164472739924,-0.2619345432244176,-0.3892937609763559,-0.03239472802172621,-0.21881132678716148,-0.2670878803149366,0.18267346398380332,-0.07850793771810231,0.17261553831162285,0.20247408872887226,0.2066044807255513,-0.25346550056680045,0.2754519840527251,0.27093094155120007,0.2889136009368741,0.15902979906890383,0.17477238820073204,0.27396977156153546,-0.07447946433778006,0.007807485155617208,-0.17431589328378158,-0.13944512985418117,0.13264955765609138,0.2938319259246226,-0.02964582105821795,0.23742383192821748,-0.20245617896401955,-0.04391812727737332,0.2844831223144053,-0.2711915970755217,-0.382338960616581,0.1505333899775581,0.1259008795081103,0.025742684663780248,0.2125968058950639,-0.2476969337622771,0.2301760161224553,0.08541535624163356,-0.24228005335496552,-0.13781039345291488,-0.032498383302145446,-0.1005305655611963,-0.11364932806845886,-0.1811498632610073,0.19689675675344087,0.16406261873572425,-0.15121105612877644,0.16723828173880467
city_steer_zero_ratio_std_over_windows,0.46463115415321526,-0.21144381122595632,-0.21866377462586548,-0.20590242232490838,0.0498590149565013,0.041998035153960944,-0.27335234654980267,0.08208990891365786,-0.16206539598651593,0.10703000164662684,0.1688541439757207,-0.13141651959463216,-0.20236784276997988,0.3646497657819553,-0.04380722482976832,-0.34253467179892483,0.2377899422625045,0.46553610836143783,0.13609226294201582,0.15710622448529982,-0.17329184024858624,-0.3983181510959117,-0.21477708495371758,-0.06032919273418857,0.14164819954378738,-0.31726397398823847,0.020397469324851612,-0.16107711788290144,-0.04827743083653423,1.0,-0.38142189204407956,-0.3389733926876671,0.30478522791843404,0.0008829857816747933,0.39783531117629806,-0.2206307125692833,-0.47570803626787905,-0.15804482238076648,0.3550064985968318,-0.032749183882975035,0.2375994203292498,-0.08167140523567616,-0.4118975118654106,-0.14196542232132806,-0.0599080807440869,-0.1804615200516468,-0.38995141325266697,-0.18101173979270743,-0.37759753741401264,-0.10311192939410835,-0.3863691541630284,-0.17710505593642226,-0.39482286156382196,0.08309385369041751,-0.366565395489897,-0.46649474590712653,0.021752508944146907,-0.20371533455222837,-0.06797115488798565,-0.0736476753282266,-0.2100118508367398,-0.06496722773532013,-0.15491055038785684,0.03368997247911166,-0.18103971437063288,-0.20991407232174322,-0.11323917404740097,-0.15200767845134533,-0.3057897565429346,-0.2195910414288919,0.13615796463796592,-0.25529285919427036,-0.014933815938631077,0.018854224780461996,0.08858672046813645,-0.1674201300976772,-0.046665307395749846,0.343850446706282,-0.08006914774048403,0.08624911260129405,0.03485826859404735,-0.1952708652224171,0.12358499121086063,0.07285603076110801,0.14156173851550663,0.1334368411386506,0.16682552568717088,0.08806095596067333,-0.1736957388685661,0.2396169693157513,-0.18780964938304748,-0.15202450480096985,0.06484703049191037,-0.13692376439486859,-0.06735263764153399,-0.014030568811204118,-0.03000692359651623,0.5238309817416147,-0.11529997442586165,-0.03917404995567339,0.4435160856454468,-0.10132452390543291,-0.2423019314659933,-0.1746672538865095,-0.16545006574660648,-0.30780042672495367,-0.3974870588242604,0.00233088706264033,-0.12488511335248437,-0.0824364861144959,-0.40463889712664486,-0.25027600449170145
city_steer_signchange_rate_mean_over_windows,-0.12268544254817411,0.128545216340568,0.1860187331927079,-0.36170301853451475,0.2161992266166899,-0.28832196665857746,0.25598152089283116,-0.19663417431619576,0.20828365053959055,-0.37737706299314866,-0.2225475245044894,-0.23957549608416118,-0.11133232147153721,-0.3773529017192029,0.047547443141959786,0.1491290620266832,-0.1391285283484303,-0.1495132935606546,-0.0452725689299655,0.02076715678203828,-0.13563519274700886,-0.06749971733226412,-0.041326606915449975,-0.3012446594697033,-0.4752102885180365,-0.002583764114083064,-0.36414418801216114,0.568678711841261,-0.33249008713875167,-0.38142189204407956,1.0,0.8218545727319699,-0.2941459143253968,-0.012281559480041589,-0.36613596833823714,-0.038519946037460395,0.4069174673276786,-0.3174670118572566,0.09324967424634069,-0.10494665088879783,-0.046161167458239574,-0.005982104341306882,0.0817424750108224,-0.013339392856877741,0.3172388121912429,0.0917726676689718,0.37901449128269504,0.07539853497884018,0.47416851511716396,0.1358139882574241,0.31317848507540597,-0.13175646892975393,0.21152294628722546,0.14163846600817426,-0.07073213288569122,0.2129972344545358,-0.03363167228247433,-0.03929250858413418,0.32651750747100944,-0.1197622064233779,0.4821601408889187,0.4133073253736827,0.3902429498048059,-0.21667688580774502,0.0714407593451061,0.5234675597618635,0.49079382142187283,0.3106443582744537,0.5768819749424338,0.3533996511738667,0.1141039471398281,0.47078447447469135,-0.19363355654611758,-0.4670726421443064,-0.22674336317937754,0.5098565796776476,-0.025194963597413557,-0.5377921674349265,-0.02239926884166227,-0.16615099291711094,-0.061002976347648216,-0.281416589705569,-0.013811616163670219,-0.12699253108177672,0.07257058987592406,-0.07652863013223427,-0.21840870365853832,-0.5182497419349898,0.02165019895432274,0.07237393217151254,0.429526388799487,0.35690467074583304,-0.33481316303737246,0.393954407521212,0.2582656150630904,-0.23361811463981255,-0.02515924910922918,-0.05239142140781994,-0.3120972820432777,0.33272297302333403,-0.631194463345511,-0.21862050048983472,0.571435984792536,0.5282592035469319,0.46008782829376316,0.2876926420036339,0.3117208971552562,0.1821378903165932,-0.013609961412662661,0.2050326329471404,0.4777382400405009,0.22596435351673078
